word,preference,pos_score,scaled_pos_score,frequency,scaled_frequency
going,0.05355580077899509,4706,0.4230872965926459,155284081,0.1265833344804
start,0.053112965480264715,4476,0.40240942191854717,161913408,0.1319873804819
lines,0.05172973407697258,9190,0.8262159489346399,76806341,0.0626104278714
visit,0.05153310268453499,3759,0.33794839521711767,187062316,0.1524880822453
image,0.051176274940152595,3529,0.31727052054301896,197874283,0.1613017019437
loans,0.05117020318136174,8639,0.7766789535197339,80821333,0.0658833395053
names,0.0493761942458075,9368,0.8422188258563337,71918906,0.0586263245726
gifts,0.049241193658120956,7042,0.6331025802391441,95412416,0.0777775911757
share,0.0487319849142533,5574,0.5011237975366358,119294241,0.0972454015431
story,0.04870813858056868,4801,0.43162815787107794,138433809,0.1128474537454
court,0.04793373598141246,5121,0.46039737480895443,127719981,0.1041138342748
quote,0.04763536126783741,4668,0.41967095208127303,139242226,0.1135064531667
study,0.04745761519391857,4233,0.3805627978063472,152978354,0.1247037689114
given,0.04701548746446633,5110,0.4594084329767149,125542966,0.1023391912069
daily,0.046973633199626365,6056,0.5444574305493123,105837757,0.0862760439365
login,0.04692197918883646,4440,0.39917288501303605,144200144,0.1175480122787
topic,0.04671535654436996,4278,0.3846084689382361,149001702,0.1214621109965
comes,0.04613128465292054,9796,0.8806976535107435,64256803,0.0523803878312
homes,0.04581028300001442,9364,0.8418592106446102,66753480,0.0544156106161
month,0.04519002213394034,5012,0.4505978602894902,123027963,0.1002890295682
every,0.045094235277009356,3250,0.29218735952530794,189325890,0.1543332858419
write,0.04468094094599172,4814,0.4327969073091792,126645151,0.1032376622647
using,0.04458902527468663,2258,0.20300278701789085,269448880,0.2196473552393
stock,0.04458759665947112,3451,0.3102580239144116,176295589,0.1437113409572
shows,0.04456839407508853,7171,0.6447001708172255,84804638,0.0691304207638
human,0.04455360113062704,3786,0.340375797896251,160573748,0.1308953263011
below,0.044228494875523904,4142,0.3723815517396386,145701629,0.1187719817722
field,0.04412153420532545,4450,0.4000719230423447,135289140,0.1102840056103
space,0.04406080835156332,4948,0.44484401690191494,121505269,0.0990477710781
types,0.04359352236506938,7718,0.6938775510204082,77070740,0.0628259587026
sound,0.04344198188615625,5927,0.5328598399712308,100010833,0.081526094908
color,0.04329879234843792,5230,0.4701968893284186,112965658,0.0920865138225
cover,0.04327907175028784,6249,0.561808864514969,94501729,0.0770352240484
legal,0.042796929933264734,4111,0.3695945338487818,142048771,0.1157942718676
early,0.042717369219125854,5828,0.5239593634810753,100013194,0.0815280195306
plans,0.04262742548379012,7525,0.6765261170547514,77295630,0.0630092828779
green,0.04215660964525686,5312,0.47756900116874945,108287905,0.0882733375535
teens,0.04185126201844134,8059,0.7245347478198327,70859771,0.057762946697
yahoo,0.04160136957047105,3645,0.3276993616829992,155733641,0.1269498034931
takes,0.04072222189603165,9616,0.864514968983188,57784233,0.0471041258475
trade,0.040178285530468046,4980,0.4477209385957026,110086585,0.0897395722802
later,0.040087651869177635,6446,0.5795199136923492,84857974,0.0691738988118
cross,0.03978943724547047,7314,0.6575564146363391,74230978,0.060511062412
weeks,0.03973262838877544,7369,0.6625011237975367,73571749,0.0599736769668
taken,0.03951457615460444,6196,0.5570439629596332,87019836,0.0709361895687
major,0.039244003981116174,4368,0.39269981120201386,122592252,0.0999338498814
rooms,0.038672538736209815,8062,0.7248044592286254,65453403,0.0533558234139
young,0.03865939398835989,3869,0.3478378135395127,136341684,0.111142010683
forms,0.03836997997996815,8237,0.7405376247415265,63561604,0.0518136806261
again,0.038189960542044266,3456,0.3107075429290659,150781416,0.1229128851589
least,0.038125555201260874,4677,0.4204800863076508,111229798,0.0906714882411
added,0.03779250831114623,4355,0.3915310617639126,118410414,0.0965249299529
radio,0.037742606651558284,4546,0.40870268812370764,113285624,0.0923473413518
basis,0.03744233518328531,8529,0.7667895351973388,59901425,0.0488300028425
views,0.03730373144030538,6582,0.5917468308909467,77333335,0.0630400189624
enter,0.03726649516194694,4259,0.38290029668254966,119394206,0.0973268902762
staff,0.03719699526080173,3349,0.30108783601546346,151553180,0.1235420060573
close,0.03667567727412245,4640,0.41715364559920887,107853068,0.0879188703276
china,0.03626986092415406,3976,0.3574575204531152,124472054,0.1014662130431
above,0.03618868744228212,3480,0.31286523419940665,141894620,0.1156686121898
child,0.03601646441461958,4104,0.36896520722826576,119747393,0.0976147986559
focus,0.03574009462452879,7431,0.6680751595792502,65626732,0.0534971164727
short,0.03548086173465423,4535,0.4077137462914681,106755242,0.0870239526074
speed,0.035429513697398274,5815,0.522790614042974,83135749,0.0677699881094
beach,0.03516529026466806,4542,0.4083430729119842,105642682,0.0861170241334
drive,0.03430312645203512,4342,0.39036231232581137,107799371,0.0878750980023
seems,0.034109986801349815,8420,0.7569900206778747,55276661,0.0450600217567
force,0.03372313630402958,5810,0.5223410950283197,79199815,0.0645615223941
audio,0.0333152712641125,3579,0.32176571068956217,127014703,0.1035389109446
stars,0.03292908471396476,7700,0.6922592825676526,58352743,0.0475675596459
glass,0.03276515524263488,7034,0.6323833498156972,63559754,0.0518121725567
paris,0.032723781733095245,9144,0.8220803739998201,48831449,0.0398060612661
songs,0.03245247783827186,8987,0.8079654769396746,49272598,0.0401656738617
final,0.0320965445376059,4485,0.4032185561449249,97649084,0.0796008617373
offer,0.03200831326004063,3460,0.31106715814078933,126228968,0.1028984012692
style,0.03185105104904945,4302,0.38676616020857685,101024266,0.0823522177635
heart,0.03168819506891018,4791,0.4307291198417693,90249265,0.0735687317369
lower,0.03158104073366425,5935,0.5335790703946777,72606927,0.0591871804685
goods,0.031323536019814795,8140,0.7318169558572327,52507183,0.04280241906
lists,0.031303991074906515,7333,0.6592645868920255,58249254,0.0474831982444
ships,0.031059895470114864,7519,0.6759866942371663,56365355,0.0459474953204
might,0.03066139786269046,3396,0.30531331475321405,123196001,0.1004260095485
light,0.03043770902997513,3278,0.2947046660073721,126699632,0.1032820736853
ideas,0.030357257029480014,6154,0.5532680032365369,67309657,0.0548689908903
river,0.03030106779228036,5244,0.4714555425694507,78843808,0.0642713152276
track,0.03008753576495113,3653,0.3284185921064461,112385243,0.0916133753938
front,0.029840850413617084,4036,0.362851748628967,100886343,0.0822397867073
super,0.029839354147117938,6104,0.5487728130899937,66703287,0.0543746946557
cable,0.029810225077673214,5804,0.5218016722107345,70082598,0.0571294165298
death,0.029310457556740537,4806,0.4320776768857323,83216831,0.0678360839375
basic,0.029260476749703872,4706,0.4230872965926459,84840226,0.0691594311277
funds,0.029251513312146416,7163,0.6439809403937786,55721876,0.0454229488442
hands,0.029251257573039584,8131,0.731007821630855,49087727,0.0400149720803
night,0.028966685539328206,3028,0.27222871527465614,130531484,0.1064056946017
rated,0.028795263684160532,6648,0.5976804818843837,59102029,0.0481783570937
gives,0.0285370677784016,8530,0.7668794390002697,45649146,0.0372119349237
brand,0.028468408526386227,4691,0.4217387395486829,82807581,0.067502474534
cause,0.02840018964475771,5880,0.5286343612334802,65904680,0.053723692078
doing,0.028135236557491235,4750,0.4270430639216039,80821946,0.0658838392061
calls,0.027995359558599157,8749,0.7865683718421289,43661633,0.0355917687016
dates,0.02769145101245638,9829,0.883664479007462,38442243,0.0313370647687
third,0.02760063039637443,3944,0.3545805987593275,95489240,0.0778402159987
clear,0.027516389921367124,4245,0.3816416434415176,88447610,0.0721000718717
jones,0.027446150267648024,9530,0.8567832419311336,39297134,0.0320339485233
watch,0.027369536220400198,4059,0.3649195360963769,92006970,0.0750015647646
panel,0.027107087990485702,6877,0.6182684527555515,53784382,0.0438435567425
build,0.02677927169281806,4733,0.4255146992717792,77203075,0.0629338345741
units,0.026622361171805626,6428,0.5779016452395936,56512308,0.0460672873855
peter,0.026592039799617995,6094,0.547873775060685,59541743,0.0485367999165
leave,0.026573477685984264,5110,0.4594084329767149,70957750,0.0578428164973
lives,0.026530479181703856,8468,0.7613054032185561,42750046,0.034848667919
whole,0.026438146386920578,4234,0.38065270160927805,85202530,0.0694547714364
japan,0.026321676903232866,4428,0.3980940393778657,81110725,0.0661192439464
cells,0.026244071624929474,8115,0.7295693607839612,44128080,0.0359720035347
looks,0.026080926692923008,8107,0.7288501303605143,43897035,0.0357836619718
issue,0.025497260945980177,2709,0.24354940213971052,128427156,0.1046903039875
often,0.02546274382884247,3754,0.3374988762024634,92551460,0.0754454181162
cheap,0.025363166452724715,3566,0.3205969612514609,97049762,0.0791123108395
event,0.025287094307888277,2749,0.24714555425694507,125515260,0.1023166060337
score,0.025196289374265213,4960,0.4459228625370853,69315004,0.0565036949012
voice,0.025125390113508207,5307,0.4771194821540951,64600528,0.0526605830474
error,0.024955083390660875,3809,0.3424435853636609,89396475,0.0728735606601
horse,0.024898054824729333,5812,0.5225209026341814,58453720,0.0476498733337
codes,0.02446736132204013,9676,0.8699091971590398,34503537,0.0281263393949
tests,0.024259949596259222,7819,0.7029578351164254,42336117,0.0345112443227
ready,0.02414393848747602,5257,0.4726242920075519,62667516,0.0510848445494
blogs,0.023983252186997858,6966,0.6262698912163984,46978262,0.0382953939242
woman,0.023893288275134667,4617,0.415085858131799,70613606,0.0575622797237
sense,0.02384443305087656,6182,0.5557853097186011,52629633,0.04290223695
vegas,0.023819169148461324,7253,0.6520722826575565,44810653,0.0365284183701
thing,0.023818408420164482,3335,0.2998291827744314,97451660,0.0794399270937
asked,0.023481912117836373,4242,0.38137193203272496,75532722,0.061572208507
goals,0.023404695602387414,8686,0.7809044322574845,36766773,0.0299712674632
taxes,0.023398347102144692,9481,0.8523779555875214,33674672,0.0274506713234
tours,0.022921717821312235,8240,0.7408073361503191,37957036,0.0309415372969
louis,0.022891094088883252,8164,0.7339746471275735,38259201,0.0311878539381
round,0.022636509987770163,4995,0.4490694956396656,61836702,0.0504075877065
linux,0.022558811579008433,3388,0.30459408432976715,90854231,0.0740618834691
earth,0.022481920790979125,5024,0.45167670592466064,61059905,0.0497743640442
happy,0.02244898063791272,4826,0.43387575294434955,63471922,0.0517405743132
dance,0.021846183525987956,5828,0.5239593634810753,51147967,0.041694423363
votes,0.021669995438023285,9223,0.8291827744313585,32059663,0.026134160171
wales,0.02140074595562665,9792,0.88033803829902,29821525,0.0243096913056
facts,0.02137937263777463,8094,0.727681380922413,36041603,0.0293801287188
adult,0.021333175418760675,2983,0.2681830441427672,97583096,0.079547070125
valid,0.021139118789771174,5052,0.4541940124067248,57094711,0.0465420463774
shops,0.020910167717778674,7461,0.6707722736671761,38241315,0.0311732737602
built,0.020900674709760297,4637,0.41688393419041625,61502894,0.0501354765574
until,0.020753269089835977,2504,0.2251191225388834,113090086,0.0921879441239
falls,0.020505049875634198,8424,0.7573496358895981,33213513,0.0270747471233
along,0.02049279215357294,3351,0.3012676436213252,83444756,0.0680218821618
suite,0.02039599782595458,6208,0.5581228085948036,44829675,0.0365439245841
agree,0.020365049184310435,5850,0.5259372471455542,47500911,0.0387214430901
quite,0.02035795699588478,4726,0.42488537265126314,58777731,0.0479139982364
seven,0.02035096746160308,6279,0.5645059786028949,44224906,0.0360509334409
teams,0.020229373230135503,8028,0.721747729928976,34383288,0.0280283156999
wants,0.020221679449732625,8480,0.7623842488537265,32538214,0.0265242618537
steel,0.019857205200769567,5479,0.4925829362582037,49452604,0.0403124098281
peace,0.019791373207290273,5643,0.5073271599388655,47856201,0.0390110657779
steps,0.019762202153171305,7049,0.6337319068596602,38254292,0.0311838522556
wrote,0.019665946611324463,4756,0.4275824867391891,56421594,0.0459933398145
sheet,0.019591219580726914,6035,0.5425694506877641,44295187,0.0361082245893
prior,0.019436065764702432,4213,0.3787647217477299,62949059,0.0513143507004
sport,0.019381744017297087,4219,0.37930414456531514,62683851,0.0510981603945
entry,0.01937942366492209,3276,0.2945248584015104,80717798,0.0657989406059
babes,0.019353786877586984,9775,0.8788096736491954,27016030,0.022022728536
banks,0.01923018352366142,8580,0.7713746291468129,30582183,0.0249297588967
coast,0.019195017177191367,5489,0.49348197428751234,47716394,0.0388970989364
stage,0.019148362968871933,4975,0.44727141958104827,52518330,0.0428115057895
stats,0.019115810708764353,7881,0.708531870898139,33096627,0.0269794648539
grade,0.019100761702282823,4802,0.43171806167400884,54275130,0.0442436010859
virus,0.01906715715741329,7170,0.6446102670142947,36286003,0.0295793569124
apply,0.018994505897907174,3395,0.3052234109502832,76341478,0.0622314842717
naked,0.018950553724737175,5998,0.5392430099793222,43110969,0.0351428824742
drugs,0.01894838733854,6659,0.5986694237166232,38827156,0.0316508353156
fixed,0.018946809826132057,5253,0.47226467679582845,49215402,0.0401190492473
shown,0.018900962892922844,3751,0.33722916479367077,68755779,0.0560478299808
smith,0.01884722827270489,4059,0.3649195360963769,63357901,0.0516476275135
signs,0.01879139782086047,8038,0.7226467679582846,31899467,0.0260035727745
maybe,0.018738759331682907,4927,0.4429560370403668,51895609,0.042303880667
owner,0.018691340139287162,4383,0.39404836824597683,58189056,0.0474341264817
quick,0.018647395961738512,2973,0.2672840061134586,85584600,0.0697662244475
films,0.018509429335187223,7175,0.645059786028949,35200065,0.0286941299645
blood,0.01848771813189794,4112,0.36968443765171266,61348302,0.0500094573884
metal,0.01845419173539804,4482,0.40294884473613235,56181783,0.0457978524482
grand,0.018334213181862808,4420,0.3973748089544188,56599468,0.046138337833
bytes,0.01822874360774551,8063,0.7248943630315562,30848384,0.0251467586691
saint,0.018199316648328013,6379,0.5734963588959813,38929141,0.0317339706975
label,0.018086841166121245,5967,0.5364559920884654,41359857,0.0337154238798
kinds,0.018038415552426412,7138,0.6417333453205071,34482138,0.0281088955155
trial,0.018027340146731997,4350,0.39108154274925827,56547673,0.046096115966
sorry,0.017903608050528045,6863,0.6170097995145195,35595812,0.0290167320918
trees,0.017877587883724715,8910,0.801042884113998,27378116,0.022317891137
scale,0.017854493699542513,5261,0.47298390721927536,46307526,0.0377486282874
boxes,0.017778378687135693,9407,0.8457250741706375,25787744,0.0210214633929
leads,0.01756661909162066,7857,0.7063741796277982,30507300,0.0248687163238
worth,0.017493163088632788,4965,0.44637238155173964,48075237,0.0391896179325
feeds,0.017421174466350338,7524,0.6764362132518206,31593736,0.0257543492277
among,0.01737729813537621,2842,0.2555066079295154,83431590,0.0680111495988
jesus,0.017176595531761214,6710,0.6032545176660973,34929061,0.028473214918
flash,0.017086681418706232,3409,0.3064820641913153,68391647,0.0557509995366
match,0.01703079085757124,4341,0.39027240852288053,53532481,0.0436382139389
solid,0.017014061761285993,6203,0.5576732895801493,37426444,0.0305090132147
bonus,0.016950667749784716,8314,0.747460217567203,27819488,0.0226776855161
clips,0.016927607493551666,7032,0.6322035422098354,32846497,0.0267755657211
waste,0.01691768221441861,5618,0.5050795648655938,41089558,0.0334950835299
thank,0.016854869399573945,3637,0.3269801312595523,63234550,0.051547075153
plant,0.01678406666532571,4301,0.38667625640564596,53247607,0.0434059924479
spain,0.01674870902631141,4433,0.39854355839252,51553238,0.0420247891946
fully,0.01673178988971256,4696,0.42218825856333725,48616832,0.0396311113593
parks,0.016683392332650725,8764,0.7879169288860919,25974927,0.0211740498535
stuff,0.01659335746141059,2780,0.24993257214780185,81444510,0.0663913363465
clubs,0.0165525937889978,6475,0.5821271239773442,34881779,0.0284346719251
chief,0.016464625083894777,4916,0.4419670952081273,45699591,0.0372530563076
brown,0.01642156138385575,3495,0.31421379124336957,64112042,0.0522623826245
piece,0.016375507443507076,5044,0.4534747819832779,44298807,0.0361111755143
buyer,0.016329467946571016,5302,0.4766699631394408,42024703,0.0342573881497
serve,0.016290181541776624,6057,0.5445473343522431,36697856,0.0299150882102
sizes,0.016283961260288547,9355,0.8410500764182325,23751367,0.0193614645749
heard,0.016273279634339156,4887,0.43935988492313227,45436523,0.0370386104712
bible,0.016228450774186103,4912,0.4416074799964039,45080741,0.0367485867185
canon,0.016186566304764973,5368,0.48260361413287783,41144763,0.0335400851356
moved,0.016151600276544078,6171,0.5547963678863616,35713495,0.0291126640538
bring,0.01614465979059448,3824,0.34379214240762385,57608074,0.0469605258501
award,0.01605301133074372,3672,0.3301267643621325,59652161,0.0486268096492
guest,0.015986246616159938,3945,0.3546705025622584,55293215,0.0450735161246
helps,0.015905253759111393,7330,0.658994875483233,29607993,0.0241356258612
laser,0.0158902357029966,6362,0.5719679942461566,34080740,0.0277816868476
stone,0.015861288441248386,5093,0.4578800683268902,42494931,0.0346407051506
youth,0.015844380548262916,4204,0.37795558752135217,51426255,0.0419212761271
frame,0.015841834682734552,4691,0.4217387395486829,46079991,0.0375631479804
india,0.01574915128899075,2459,0.22107345140699453,87391857,0.0712394509099
stand,0.015748724671128724,4642,0.4173334532050706,46292709,0.0377365498744
named,0.015594118116421828,6240,0.5609997302885912,34099544,0.027797015354
rings,0.015511522521518783,7342,0.6600737211184033,28827859,0.0234996819677
carry,0.01548050354640259,6390,0.5744853007282208,33056477,0.0269467356724
count,0.01534889272832707,5191,0.4666906410141149,40345803,0.032888794802
break,0.015247125853687853,4060,0.36500943989930773,51242970,0.0417718672095
guess,0.015101683340577021,7169,0.6445203632113639,28743465,0.0234308862878
grant,0.015087180815511463,4324,0.38874404387305583,47609624,0.0388100629535
known,0.014987090167445894,2367,0.21280230153735502,86395556,0.0704272935921
allow,0.014943746346497519,3041,0.27339746471275733,67052567,0.0546594181559
union,0.014935850199319636,2807,0.2523599748269352,72603888,0.0591847031589
royal,0.014915029876697457,4482,0.40294884473613235,45407189,0.0370146981969
tried,0.014906455301513476,5947,0.534657916029848,34201786,0.0278803602352
creek,0.014883490493949887,5322,0.4784680391980581,38159464,0.0311065510643
trust,0.0148029323087528,3662,0.3292277263328239,55157142,0.0449625931377
harry,0.014788252661676075,5958,0.5356468578620875,33867934,0.0276082132185
blues,0.014644232242011255,8544,0.7681380922413018,23387172,0.0190645827748
porno,0.014399486598295036,5321,0.4783781353951272,36925475,0.0301006369917
floor,0.01438065207765531,3650,0.3281488806976535,53759851,0.0438235597424
begin,0.014338089253128456,4306,0.3871257754203003,45434902,0.0370372890763
crime,0.014281208917090138,4828,0.4340555605502113,40361756,0.0329017992512
motor,0.014198403000221974,4770,0.42884113998022116,40615655,0.0331087707697
bears,0.014172859304201384,8435,0.7583385777218377,22926868,0.0186893555472
civil,0.014128612408578307,3895,0.3501753124157152,49495349,0.0403472543827
older,0.014081752063091073,4345,0.390632023734604,44222089,0.0360486370996
firms,0.01405952580481834,7524,0.6764362132518206,25497302,0.0207847030206
hills,0.014045704661362617,7437,0.6686145823968354,25770218,0.0210071766772
dress,0.01395082679211443,6968,0.6264496988222602,27318959,0.0222696679691
phase,0.013937460942691271,4670,0.41985075968713476,40722940,0.0331962265665
joint,0.013812169638939942,4854,0.4363930594264137,38827057,0.0316507546135
clean,0.013642833299644054,4102,0.36878539962240403,45381752,0.0369939626504
shirt,0.013633274749878783,4593,0.4129281668614582,40501964,0.0330160929769
alone,0.013623780587152981,4727,0.42497527645419403,39326417,0.0320578192238
faith,0.013605626681034865,5166,0.4644430459408433,35936559,0.0292944997238
mouse,0.013535924375442506,5486,0.4932122628787198,33667003,0.0274444197645
dolls,0.013491329797468901,8343,0.7500674278521982,22065047,0.0179868226462
noted,0.01347190984276875,6178,0.5554256945068776,29754565,0.0242551073456
filed,0.01343575982774863,5968,0.5365458958913962,30718907,0.025041212561
album,0.013418772285349727,2350,0.21127393688753035,77914316,0.0635136187787
agent,0.013412805342536634,3205,0.288141688393419,57103658,0.046549339727
specs,0.013402812441706482,7026,0.6316641193922503,26029159,0.0212182582962
apple,0.01340007988543847,3617,0.325182055200935,50551171,0.0412079315913
sweet,0.013388942231768496,5654,0.5083161017711049,32311923,0.0263397956215
prime,0.013377796938137912,4765,0.4283916209655668,38308402,0.0312279612472
route,0.013370638396061863,5803,0.5217117684078036,31439231,0.0256284009787
mount,0.013332536799318133,4964,0.44628247774880875,36648260,0.0298746589079
heavy,0.013253594838221586,4801,0.43162815787107794,37668153,0.0307060477787
patch,0.013206254925414952,4505,0.4050166322035422,39999745,0.0326066977881
bands,0.013061463250910088,8551,0.7687674188618179,20842378,0.0169901363279
polls,0.012920164572516678,8519,0.7658904971680303,20694349,0.016869467137
boobs,0.012868921365391136,8182,0.735592915580329,21461250,0.0174946238508
whose,0.012720965714520993,3978,0.3576373280589769,43634263,0.0355694574265
chair,0.012702750277354312,4252,0.38227097006203364,40764005,0.033229701631
brief,0.012662422056170998,5300,0.4764901555335791,32599674,0.0265743623643
ports,0.012636985195076526,8994,0.8085948035601906,19171802,0.0156283284773
birth,0.012629023226714563,4749,0.426953160118673,36286070,0.0295794115289
began,0.012618161350075017,4499,0.40447720938595705,38269468,0.0311962233156
labor,0.01259349791464398,4538,0.40798345770026073,37866418,0.0308676679825
foods,0.01255249191196348,8098,0.7280409961341364,21150689,0.0172414630201
doors,0.012496507889208199,8429,0.7577991549042524,20229491,0.0164905276132
marks,0.012446445952665648,8600,0.7731727052054302,19747824,0.0160978858525
boots,0.012284861497709035,8837,0.794479906500045,18968708,0.0154627718048
sides,0.012153645934281075,9603,0.8633462195450867,17269191,0.0140773720428
sleep,0.012123011174740987,5609,0.5042704306392161,29491537,0.024040694116
funny,0.012122401639689607,4825,0.43378584914141866,34281806,0.0279455903499
lewis,0.012115711974193867,7302,0.6564775690011687,22640158,0.0184556373992
tasks,0.0119694205608082,8056,0.7242650364110402,20273373,0.0165262990191
layer,0.011920718850130251,6044,0.5433785849141418,26912270,0.0219381462227
smart,0.011881071197322889,4425,0.3978243279690731,36636558,0.0298651197577
block,0.011861939607338676,3257,0.29281668614582396,49694725,0.0405097802433
queen,0.011855620936992951,4998,0.44933920704845814,32366847,0.0263845681637
wrong,0.011776776412067338,3269,0.2938955317809943,49156828,0.040071301325
touch,0.011733598455844872,4347,0.3908118313404657,36831035,0.0300236520875
gamma,0.011652262239531494,4488,0.40348826755371753,35426622,0.0288788130326
owned,0.011641487636827907,4532,0.40744403488267555,35050234,0.0285719918324
magic,0.01161725479415825,4322,0.3885642362671941,36676771,0.0298979002951
seats,0.011594926917388042,9268,0.8332284455632474,17070818,0.0139156638004
yours,0.011523475201743216,7606,0.6838083250921514,20672809,0.0168519083183
claim,0.011498311580366792,3914,0.3518834846714016,40085342,0.0326764741207
limit,0.011423980128941805,4071,0.36599838173154725,38290292,0.0312131984707
shots,0.011411704985364021,7940,0.71383619527106,19611119,0.0159864476766
birds,0.01141070363514169,7906,0.7107794659714106,19693729,0.0160537890885
theme,0.011352862238461943,4162,0.37417962779825586,37219937,0.0303406743581
swiss,0.011306905636780275,7235,0.6504540142048009,21324437,0.0173830976362
penis,0.011206102630939269,8275,0.7439539692528994,18478169,0.0150628978325
reach,0.011147110752564254,4262,0.3831700080913423,35687918,0.0290918143831
brain,0.011067984993443046,4493,0.4039377865683718,33612784,0.027400221919
devel,0.01102794606969635,5345,0.48053582666546796,28152649,0.0229492692485
kelly,0.010994448823790075,4917,0.44205699901105816,30510238,0.024871111301
pants,0.010973144434623609,8926,0.8024813449608919,16774383,0.0136740180984
plays,0.010916054944155039,6847,0.6155713386676256,21753930,0.0177332085795
holds,0.010909801895805538,7850,0.7057448530072822,18963546,0.0154585638837
chain,0.010819352683433103,4109,0.3694147262429201,35928367,0.0292878218296
refer,0.010780330528461135,5428,0.48799784230872967,27099706,0.0220909389219
moves,0.010760155766417272,9299,0.8360154634541042,15789001,0.0128707616507
henry,0.0107296648992601,5089,0.45752045311516676,28769085,0.0234517710109
chart,0.010630211530304046,4141,0.3722916479367077,35027490,0.0285534515459
upper,0.010610329150032185,3776,0.33947675986694237,38341510,0.031254949983
coins,0.010604049155292491,8796,0.7907938505798795,16449733,0.0134093723004
scene,0.010597346148947848,4923,0.44259642182864334,29372413,0.0239435874903
bills,0.010507976764393707,7857,0.7063741796277982,18248816,0.0148759355416
faces,0.010500881308259283,9520,0.8558842039018251,15050854,0.0122690444109
heads,0.010478011432030837,7770,0.6985525487728131,18400524,0.0149996037527
meets,0.01047534522254327,8048,0.7235458059875933,17760399,0.0144777913656
knows,0.010450174350598139,5787,0.5202733075609098,24640096,0.0200859321413
boats,0.010384911121345626,9083,0.8165962420210375,15600762,0.0127173143678
saved,0.010368457124606175,7205,0.6477569001168749,19635976,0.0160067104229
rural,0.010354965794047936,4558,0.409781533758878,30998929,0.0252694788344
logos,0.01033195826248379,7676,0.6901015912973119,18366230,0.0149716482222
extra,0.010313272693118762,2370,0.2130720129461476,59377307,0.048402756188
lakes,0.010271000352121406,9376,0.8429380562797807,14947463,0.0121847628964
train,0.010259806426874045,4400,0.3955767328958015,31816971,0.0259363242923
noise,0.010144270459822252,5499,0.494381012316821,25171520,0.0205191344471
turns,0.010035810473483162,7933,0.713206868650544,17261850,0.0140713878604
ended,0.009990443578641454,4183,0.376067607659804,32588866,0.0265655519783
mixed,0.009958909462907822,5351,0.48107524948305314,25395056,0.0207013548787
hello,0.009954569798678972,4121,0.37049357187809046,32960381,0.0268684008422
meter,0.009941269347854897,5930,0.5331295513800234,22874915,0.018647004883
tones,0.009941234137437886,10143,0.9118942731277533,13373535,0.0109017398512
shape,0.009927656389924731,5276,0.47433246426323833,25675227,0.0209297426128
enjoy,0.00987398031168334,2687,0.2415715184752315,50141455,0.0408739423174
risks,0.009837265659704181,6989,0.6283376786838083,19205769,0.0156560174464
draft,0.009795062873674322,3815,0.34298300818124605,35033621,0.0285584493693
modes,0.00978580127317881,9449,0.8495010338937337,14131325,0.0115194695271
delta,0.009726183410401079,4731,0.4253348916659175,28051872,0.0228671185952
array,0.009663752124638327,5243,0.4713656387665198,25150016,0.0205016049747
minor,0.009612534526663524,4404,0.3959363481075249,29782623,0.0242779794596
milfs,0.0095581446944538,7104,0.6386766160208577,18358745,0.0149655466549
truth,0.009545627924493526,3685,0.33129551380023375,35345925,0.0288130310459
query,0.00953320134784078,4158,0.3738200125865324,31284313,0.0255021160635
talks,0.009501596164518612,8373,0.7527645419401241,15484166,0.0126222684985
roles,0.009500500520350409,9842,0.8848332284455632,13171507,0.0107370521528
roses,0.00948297376297312,9525,0.8563337229164794,13584758,0.011073923062
bonds,0.009481566417091218,8384,0.7537534837723636,15431252,0.0125791344534
jokes,0.009469274306645941,8836,0.7943900026971141,14622894,0.0119201831273
fresh,0.00937646156414309,3299,0.29659264586892026,38781893,0.0316139381564
tower,0.009361822728822484,6175,0.555155983098085,20686918,0.0168634095891
solar,0.009350515257064838,6247,0.5616290569091072,20423792,0.0166489164726
abuse,0.009348540427216435,3517,0.3161916749078486,36269685,0.0295660549252
avoid,0.00930834655244185,3479,0.31277533039647576,36508203,0.0297604882733
anime,0.009298241246073874,4049,0.3640204980670682,31334688,0.0255431803853
roads,0.009266369513210115,8377,0.7531241571518476,15093621,0.0123039068993
plate,0.009260142063453788,5205,0.467949294255147,24275560,0.0197887723673
greek,0.009254182087175015,5039,0.45302526296862355,25059132,0.0204275188243
ratio,0.009251094877063734,4771,0.42893104378315206,26457942,0.0215677904669
dream,0.009231450707937553,3758,0.33785849141418683,33518573,0.0273234236893
raise,0.009230187416295218,5969,0.5366357996943271,21099943,0.0172000962693
depth,0.00919135030778842,3934,0.3536815607300189,31879926,0.0259876434859
speak,0.009182791773082802,4000,0.3596152117234559,31324712,0.025535048223
paint,0.009121097182915544,5676,0.5102939854355839,21926890,0.0178742008396
tells,0.009119209105858582,8010,0.7201294614762205,15534490,0.0126632912465
spent,0.009108617591257645,4182,0.3759777038568731,29719451,0.0242264833734
trips,0.009076428994422457,7170,0.6446102670142947,17273017,0.0140804908933
coach,0.009020883754407166,5021,0.451406994515868,24514961,0.0199839255129
walls,0.008960368604573587,8240,0.7408073361503191,14837851,0.0120954101928
alert,0.008941031292041293,3757,0.33776858761125594,32472727,0.0264708786429
genre,0.008940936130285715,5460,0.4908747640025173,22344091,0.0182142916808
costa,0.008893760596650544,5120,0.46030747100602354,23702154,0.0193213474837
